"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","Site"
"214","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Forest_River_Trail_20_01B_2020"
"215","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Forest_River_Trail_20_04_2020"
"216","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"MT_Forest_River_Trail_20_06_2020"
"217","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Forest_River_Trail_20_07_2020"
"218","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Forest_River_Trail_20_10_2020"
"219","7","7","7","7","7","7","7","7","7","7","2",NA,NA,NA,"MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec006_Mem045.20230724_2023"
"220","7","7","7","7","7","7","7","7","7","7","2",NA,NA,NA,"MT_Forest_Wild_MTHansen_23.BAC.TRMR_Rec042_Mem009.20230724_2023"
"221","7","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WBIO 1_2023"
"222","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WBIO 2_2023"
"223","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WBIO 4_2023"
"224","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WBIO 6_2023"
"225","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WBIO 8_2023"
"226","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD 026_2023"
"227","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD 10_2023"
"228","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD 25_2023"
"229","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD 5_2023"
"230","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD004_2023"
"231","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD006_2023"
"232","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD015_2023"
"233","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD051_2023"
"234","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_WILD8_2023"
"235","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_Wild 012_2023"
"236","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_Wild 1_2023"
"237","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_Wild 27_2023"
"238","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"MT_Grassland_BandyRanch_wbio7_2023"
"239","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec027_Mem164.20220911_2022"
"240","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec039_Mem017.20220910_2022"
"241","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec041_Mem206.20220910_2022"
"242","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec042_Mem028.20220911_2022"
"243","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec043_Mem043.20220911_2022"
"244","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec045_Mem025.20220911_2022"
"245","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec048_Mem006.20220911_2022"
"246","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,"MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec049_Mem211.20220911_2022"
"247","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM_Grassland_Rural_ENMU_loc2_2023"
"248","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM_Grassland_Rural_ENMU_loc9_2023"
"249","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc01_dep01A_2023"
"250","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc02_dep01A_2023"
"251","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc02_dep01C_2023"
"252","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc03_dep01_2023"
"253","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc03_dep02_2023"
"254","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc03_dep03_2023"
"255","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc04_dep01A_2023"
"256","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc04_dep01B_2023"
"257","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc04_dep01C_2023"
"258","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc05_dep01A_2023"
"259","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc05_dep01B_2023"
"260","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc05_dep01C_2023"
"261","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc06_dep01A_2023"
"262","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc06_dep01B_2023"
"263","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc06_dep01C_2023"
"264","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc07_dep01A_2023"
"265","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc07_dep01B_2023"
"266","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc07_dep01C_2023"
"267","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc08_dep01_2023"
"268","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc09_dep01_2023"
"269","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Forest_Rural_GalenaCreek_loc10_dep01_2023"
"270","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep01_2023"
"271","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep02A_2023"
"272","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep02B_2023"
"273","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep03A_2023"
"274","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep03B_2023"
"275","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc01_dep03C_2023"
"276","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc02_dep01_2023"
"277","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc02_dep02A_2023"
"278","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc02_dep02B_2023"
"279","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc02_dep03_2023"
"280","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep01_2023"
"281","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep02_2023"
"282","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep03_2023"
"283","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep04_2023"
"284","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep05A_2023"
"285","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc03_dep05B_2023"
"286","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc04_dep01_2023"
"287","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc04_dep02_2023"
"288","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc04_dep03A_2023"
"289","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc04_dep03B_2023"
"290","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc04_dep03C_2023"
"291","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc05_dep01_2023"
"292","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc06_dep01_2023"
"293","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc07_dep01_2023"
"294","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc08_dep01_2023"
"295","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc08_dep02A_2023"
"296","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc08_dep02B_2023"
"297","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc08_dep03_2023"
"298","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc09_dep01A_2023"
"299","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc09_dep01B_2023"
"300","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc09_dep01C_2023"
"301","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc10_dep01_2023"
"302","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NV_Wetland_Rural_TruckeeMeadows_loc12_dep01_2023"
"303","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_02_2020"
"304","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_10_2020"
"305","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_11_2020"
"306","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_12_2020"
"307","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_16_2020"
"308","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_17_2020"
"309","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Cow_Creek_20_18_2020"
"310","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_05_2021"
"311","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_06_2021"
"312","7","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_08_2021"
"313","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_11_2021"
"314","7","7","7","7","7","7","7","7","7","3",NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_18_2021"
"315","7","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_19_2021"
"316","7","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,"OR_Forest_Forrester_21_dep_22_2021"
"317","7","7","7","7","7","7","7","7","7","7","7","7",NA,NA,"OR_Forest_Forrester_21_dep_23_2021"
"318","7","7","7","7","7","7","7","7","7","7","7","7",NA,NA,"OR_Forest_Forrester_21_dep_26_2021"
"319","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP01 09/22/2023_2023"
"320","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP02 09/22/2023_2023"
"321","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP03 09/22/2023_2023"
"322","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP04 09/22/2023_2023"
"323","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP05 09/22/2023_2023"
"324","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP06 09/22/2023_2023"
"325","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP07 09/22/2023_2023"
"326","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP08 09/22/2023_2023"
"327","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP09 09/22/2023_2023"
"328","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP10 09/22/2023_2023"
"329","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP11 09/22/2023_2023"
"330","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP12 09/22/2023_2023"
"331","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP13 09/22/2023_2023"
"332","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP14 09/22/2023_2023"
"333","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_OregonStateUni_ORSNAP15 09/22/2023_2023"
"334","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_11_2019"
"335","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_13_2019"
"336","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_14_2019"
"337","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_1_2019"
"338","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_20_01_2020"
"339","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_20_06_2020"
"340","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_20_08_2020"
"341","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_20_09_2020"
"342","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_20_15_2020"
"343","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_22_ORSNAP09 09/23/2022_2022"
"344","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_22_ORSNAP12 09/23/2022_2022"
"345","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_2_2019"
"346","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_3_2019"
"347","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_5_2019"
"348","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_7_2019"
"349","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Oregon_State_University_9_2019"
"350","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_26_2019"
"351","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_37_2019"
"352","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_38_2019"
"353","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_40_2019"
"354","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_46_2019"
"355","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_48B_2019"
"356","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_49B_2019"
"357","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_50B_2019"
"358","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_51B_2019"
"359","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_Forest_Starkey_Experimental_Forest_59B_2019"
"360","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR_McMinnville_W.Grassland.Run_SS23_Cam1 08/23/2023_2023"
"361","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,"Oregon_Forest_Lesmeister_21_dep_06_2021"
"362","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,"Oregon_Forest_Lesmeister_21_dep_08_2021"
"363","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,"Oregon_Forest_Lesmeister_21_dep_11_2021"
"364","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,"Oregon_Forest_Lesmeister_21_dep_12_2021"
"365","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC_menlove.Fall.USA.2020_2020"
"366","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB_06.USA.2020_2020"
"367","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RB_09.USA.2020_2020"
"368","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"RB_10.USA.2020_2020"
"369","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,"RB_13.USA.2020_2020"
"370","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD_Grassland_Custer_County_20_01_2020"
"371","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,"SD_Grassland_Custer_County_9_2019"
"372","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_01 09/01/2021_2021"
"373","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_02 09/01/2021_2021"
"374","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_03 09/20/2021_2021"
"375","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_03 09/20/21_2021"
"376","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_04 09/01/2021_2021"
"377","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_05 09/01/2021_2021"
"378","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_05 09/16/2021_2021"
"379","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_06 09/01/2021_2021"
"380","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_06 09/16/2021_2021"
"381","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_07 09/01/2021_2021"
"382","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_08 09/01/2021_2021"
"383","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_09 09/01/2021_2021"
"384","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_21_dep_10 09/01/2021_2021"
"385","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_22_PT 09/28/2022_2022"
"386","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_23_MDT 09/13/2023_2023"
"387","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"TX_Grassland_YoakumDunes_23_Middle 09/13/2023_2023"
"388","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Anthropogenic_Urban_SLC_23_dep_00_2023"
"389","7","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,"UT_Anthropogenic_Urban_SLC_23_dep_01_2023"
"390","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_01_2021"
"391","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_02_2021"
"392","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_03_2021"
"393","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_04_2021"
"394","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_05_2021"
"395","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_10_2021"
"396","7","7","7","7","7","7","7","7","7","7","7","7",NA,NA,"UT_Forest_Wasatch_21_dep_12_2021"
"397","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"UT_Forest_Wasatch_21_dep_13_2021"
"398","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_03_2022"
"399","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_04_2022"
"400","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_05_2022"
"401","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_07_2022"
"402","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_08_2022"
"403","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_09_2022"
"404","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_10_2022"
"405","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,"UT_Forest_Wasatch_22_dep_11_2022"
"406","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_03_2023"
"407","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_04_2023"
"408","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_05_2023"
"409","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_07_2023"
"410","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_08_2023"
