"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","Site"
"165","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec036_Mem069.20200831_2020"
"166","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec036_Mem165.20210529 08/23/2021_2021"
"167","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec037_Mem087.20200901_2020"
"168","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec039_Mem094.20200831_2020"
"169","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec039_Mem137.20210529_2021"
"170","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec040_Mem100.20200831_2020"
"171","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec040_Mem151.20210529_2021"
"172","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec041_Mem099.20200831_2020"
"173","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec042_Mem088.20200901_2020"
"174","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec042_Mem144.20210530_2021"
"175","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec043_Mem081.20200901_2020"
"176","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec043_Mem204.20210530_2021"
"177","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec044_Mem065.20200831_2020"
"178","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec044_Mem172.20210529_2021"
"179","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec045_Mem064.20200831_2020"
"180","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec045_Mem216.20210529_2021"
"181","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec046_Mem107.20200901_2020"
"182","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec046_Mem117.20210530_2021"
"183","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec048_Mem093.20200831_2020"
"184","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec048_Mem148.20210529.fix_2021"
"185","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec049_Mem095.20200901_2020"
"186","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec049_Mem211.20210530_2021"
"187","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec050_Mem060.20200831_2020"
"188","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec050_Mem150.20210529_2021"
"189","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec051_Mem036.20200831_2020"
"190","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec051_Mem187.20210529_2021"
"191","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec052_Mem038.20200901_2020"
"192","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec052_Mem152.20210530_2021"
"193","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec056_Mem033.20200901_2020"
"194","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec056_Mem219.20210530_2021"
"195","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec058_Mem097.20200831_2020"
"196","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec058_Mem173.20210529_2021"
"197","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec060_Mem083.20200901_2020"
"198","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec060_Mem194.20210530_2021"
"199","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec063_Mem079.20200831_2020"
"200","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec063_Mem139.20210529_2021"
"201","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec064_Mem061.20200831_2020"
"202","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec064_Mem214.20210529_2021"
"203","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_01_2021"
"204","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_01_USE_2021"
"205","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_02_USE_2021"
"206","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_03_USE_2021"
"207","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_05_USE_2021"
"208","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_06_USE_2021"
"209","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_07_2021"
"210","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_08_2021"
"211","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_10_2021"
"212","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blaine Preserve.USA.2019_2019"
"213","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blaine Preserve.USA.2020_2020"
"214","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 09/03/2021_2021"
"215","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_1 - Location 3_2021"
"216","7","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_2 - Location 3_2021"
"217","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_22 - Location 3_2021"
"218","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_23 - Location 3_2021"
"219","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_24 - Location 3_2021"
"220","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_26 - Location 3_2021"
"221","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_30 - Location 3_2021"
"222","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_32 - Location 3_2021"
"223","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_4 - Location 3_2021"
"224","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_6 - Location 3_2021"
"225","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_7 - Location 3_2021"
"226","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_01_2022"
"227","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_02_2022"
"228","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_03_2022"
"229","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_05_2022"
"230","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_06_2022"
"231","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_07a_2022"
"232","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_07b_2022"
"233","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_08_2022"
"234","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_09_2022"
"235","7","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_10_2022"
"236","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_10_2019"
"237","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_11_2019"
"238","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_12_2019"
"239","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_13_2019"
"240","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_14_2019"
"241","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_16_2019"
"242","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_17_2019"
"243","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_18_2019"
"244","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_1_2019"
"245","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_2_2019"
"246","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_3_2019"
"247","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_4_2019"
"248","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_5_2019"
"249","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_6_2019"
"250","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_7_2019"
"251","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_10_2019"
"252","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_11_2019"
"253","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_12_2019"
"254","7","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_13_2019"
"255","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_1_2019"
"256","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_01_2020"
"257","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_02_reupload_2020"
"258","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_03_2020"
"259","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_04_2020"
"260","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_06_2020"
"261","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_07_2020"
"262","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_08_2020"
"263","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_09_2020"
"264","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_10_2020"
"265","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_11_2020"
"266","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_12_2020"
"267","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_13_2020"
"268","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_2_2019"
"269","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_3_2019"
"270","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_5_2019"
"271","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_6_2019"
"272","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_7_2019"
"273","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_8_2019"
"274","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_9_2019"
"275","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_01_01_2022"
"276","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_01_02_2022"
"277","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_02_01_2022"
"278","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_02_02_2022"
"279","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_03_02_2022"
"280","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_04_01_2022"
"281","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_04_02_2022"
"282","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_05_01_2022"
"283","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_05_02_2022"
"284","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_06_01_2022"
"285","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_06_02_2022"
"286","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_07_01_2022"
"287","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_07_02_2022"
"288","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_08_01_2022"
"289","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_08_02_2022"
"290","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_09_01_2022"
"291","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_09_02_2022"
"292","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_10_01_2022"
"293","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_10_02_2022"
"294","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_11_01_2022"
"295","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_11_02_2022"
"296","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_12_01_2022"
"297","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_12_02_2022"
"298","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_13_01_2022"
"299","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_14_01_2022"
"300","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_14_02_2022"
"301","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_15_01_2022"
"302","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_15_02_2022"
"303","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Redwoods_CR06B_2022"
"304","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_10_2019"
"305","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_11_2019"
"306","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_1_2019"
"307","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_01_2020"
"308","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_02_2020"
"309","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_03_2020"
"310","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_04_2020"
"311","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_05_2020"
"312","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_06_2020"
"313","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_07_2020"
"314","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_08_2020"
"315","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_20_09_2020"
"316","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_2_2019"
"317","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_3_2019"
"318","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_4_2019"
"319","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_5_2019"
"320","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_6_2019"
"321","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_7_2019"
"322","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_8_2019"
"323","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Sierra Nevada_9_2019"
"324","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_SierraNevada_21_dep_02,CA_Forest_SierraNevada_21_loc_02, 08/27/2021_2021"
"325","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_SierraNevada_21_dep_03,CA_Forest_SierraNevada_21_loc_03, 08/27/2021_2021"
"326","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_SierraNevada_21_dep_04,CA_Forest_SierraNevada_21_loc_04, 08/27/2021_2021"
"327","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_SierraNevada_21_dep_05,CA_Forest_SierraNevada_21_loc_05, 08/27/2021_2021"
"328","7","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_SierraNevada_21_dep_06,CA_Forest_SierraNevada_21_loc_06, 08/27/2021_2021"
